formation_date,universe,n_stocks,r2_cut_rq2,r2_cut_rq3,r2_cut_rq4,r2_cut_rq5,slope_cut_rq1_sq2,slope_cut_rq1_sq3,slope_cut_rq1_sq4,slope_cut_rq1_sq5,slope_cut_rq2_sq2,slope_cut_rq2_sq3,slope_cut_rq2_sq4,slope_cut_rq2_sq5,slope_cut_rq3_sq2,slope_cut_rq3_sq3,slope_cut_rq3_sq4,slope_cut_rq3_sq5,slope_cut_rq4_sq2,slope_cut_rq4_sq3,slope_cut_rq4_sq4,slope_cut_rq4_sq5,slope_cut_rq5_sq2,slope_cut_rq5_sq3,slope_cut_rq5_sq4,slope_cut_rq5_sq5
1970-08-12,full,1856,0.16570869,0.43930813,0.65024641,0.79678187,-0.00040433,-0.00020597,-0.00000270,0.00017122,-0.00119807,-0.00085037,-0.00058412,-0.00033117,-0.00225533,-0.00172940,-0.00128899,-0.00092140,-0.00307078,-0.00243707,-0.00197952,-0.00145510,-0.00437149,-0.00358382,-0.00289156,-0.00219376
1970-09-11,full,1915,0.19205335,0.46604543,0.66065099,0.79193991,-0.00049028,-0.00025210,-0.00011084,0.00012170,-0.00128404,-0.00089690,-0.00064698,-0.00038239,-0.00230552,-0.00171370,-0.00132743,-0.00092577,-0.00325003,-0.00258046,-0.00212229,-0.00155627,-0.00466459,-0.00370942,-0.00312868,-0.00246472
1970-10-12,full,1928,0.13050146,0.34720541,0.53998934,0.70248859,-0.00038552,-0.00020898,-0.00004610,0.00011904,-0.00112989,-0.00080985,-0.00058059,-0.00027714,-0.00211981,-0.00155777,-0.00110928,-0.00068171,-0.00299688,-0.00238375,-0.00184767,-0.00137108,-0.00407771,-0.00324743,-0.00262950,-0.00192678
1970-11-10,full,1914,0.06237745,0.23259147,0.42276019,0.60456564,-0.00022267,-0.00009134,0.00004040,0.00018056,-0.00086348,-0.00060232,-0.00036618,0.00034645,-0.00168154,-0.00119425,-0.00079508,-0.00035867,-0.00247391,-0.00194631,-0.00142256,-0.00088261,-0.00346120,-0.00274946,-0.00215417,-0.00128962
1970-12-10,full,1901,0.04175980,0.16619357,0.35109882,0.54478999,-0.00021090,-0.00007940,0.00003702,0.00015671,-0.00067953,-0.00039108,0.00019136,0.00048079,-0.00135109,-0.00094950,-0.00054592,0.00070154,-0.00211197,-0.00158409,-0.00105500,0.00061438,-0.00307773,-0.00226549,-0.00159638,0.00122748
1971-01-12,full,1925,0.03287649,0.13578822,0.29022805,0.50004773,-0.00019164,-0.00006268,0.00004636,0.00016437,-0.00056022,-0.00031185,0.00032084,0.00053869,-0.00109838,-0.00068748,0.00045514,0.00090607,-0.00174136,-0.00111731,0.00066858,0.00123976,-0.00252874,-0.00166472,0.00107895,0.00186283
1971-02-10,full,1934,0.03685734,0.13580508,0.28574472,0.50156727,-0.00020676,-0.00005772,0.00009279,0.00022901,-0.00056507,0.00023635,0.00047502,0.00070078,-0.00099807,0.00047261,0.00072844,0.00105559,-0.00094993,0.00090019,0.00126864,0.00172453,0.00105165,0.00154845,0.00206185,0.00272908
1971-03-12,full,1940,0.09078183,0.28785569,0.47241800,0.66531760,-0.00022283,0.00005391,0.00023377,0.00044899,0.00042340,0.00068763,0.00092872,0.00121114,0.00085678,0.00117313,0.00145421,0.00186302,0.00115262,0.00161032,0.00204198,0.00258558,0.00171828,0.00224512,0.00272517,0.00349532
1971-04-13,full,1944,0.34648486,0.59898490,0.73288255,0.83589133,-0.00001127,0.00047231,0.00082468,0.00114870,0.00105807,0.00141397,0.00175526,0.00215466,0.00130808,0.00184414,0.00231082,0.00283071,0.00168039,0.00225742,0.00280418,0.00339668,0.00219745,0.00277261,0.00333523,0.00411606
1971-05-12,full,1953,0.59597459,0.75773424,0.83857840,0.90821888,0.00046066,0.00093308,0.00133811,0.00182767,0.00135309,0.00176407,0.00228379,0.00283319,0.00154683,0.00221865,0.00277899,0.00343679,0.00187589,0.00249934,0.00309103,0.00380384,0.00249164,0.00306875,0.00371513,0.00445476
1971-06-11,full,1948,0.60583971,0.75107439,0.84549666,0.91099582,0.00046226,0.00086912,0.00122610,0.00169558,0.00129005,0.00179362,0.00224221,0.00288057,0.00166385,0.00218904,0.00282375,0.00344758,0.00201708,0.00266670,0.00325227,0.00395474,0.00251018,0.00308011,0.00376496,0.00449862
1971-07-13,full,1956,0.48450514,0.69429366,0.80414059,0.88996248,0.00024493,0.00060308,0.00087837,0.00139227,0.00106120,0.00145425,0.00185082,0.00239100,0.00151361,0.00207317,0.00262279,0.00321381,0.00192326,0.00257528,0.00321624,0.00398448,0.00246424,0.00294431,0.00357980,0.00430244
1971-08-11,full,1987,0.30221025,0.55126128,0.72619483,0.84246898,-0.00001385,0.00031903,0.00058490,0.00089781,0.00080001,0.00105432,0.00139453,0.00181286,0.00118931,0.00167620,0.00217674,0.00267036,0.00169885,0.00223803,0.00279494,0.00352210,0.00218575,0.00276262,0.00333106,0.00416056
1971-09-10,full,2017,0.17647484,0.44342929,0.64910997,0.80534780,-0.00012691,0.00011262,0.00032629,0.00053955,0.00052349,0.00071012,0.00102700,0.00144225,0.00097199,0.00139907,0.00177879,0.00226614,0.00138628,0.00190008,0.00249322,0.00311537,0.00192896,0.00243650,0.00304077,0.00380949
1971-10-11,full,2013,0.11048714,0.36301619,0.59248984,0.77326473,-0.00013335,0.00006669,0.00021436,0.00038045,-0.00020233,0.00051612,0.00077266,0.00110863,0.00077751,0.00117855,0.00153717,0.00197030,0.00126013,0.00170704,0.00219637,0.00289017,0.00176798,0.00230362,0.00289906,0.00357305
1971-11-09,full,2005,0.07082551,0.24429068,0.48214818,0.70421565,-0.00020685,-0.00005691,0.00007507,0.00022450,-0.00040956,0.00028430,0.00059604,0.00089562,-0.00057211,0.00075122,0.00107096,0.00154954,0.00088243,0.00128947,0.00175239,0.00235965,0.00141467,0.00195829,0.00249758,0.00323669
1971-12-09,full,2017,0.04934277,0.21537727,0.41845103,0.63876963,-0.00015436,-0.00004148,0.00005618,0.00019727,-0.00053510,-0.00022114,0.00033382,0.00060345,-0.00101630,-0.00051275,0.00062708,0.00105958,-0.00110040,0.00061606,0.00106247,0.00155675,-0.00134250,0.00129483,0.00189838,0.00270299
1972-01-10,full,2053,0.06974279,0.25361787,0.47251747,0.66695367,-0.00020044,-0.00006859,0.00003563,0.00017823,-0.00054093,-0.00034189,0.00024666,0.00053506,-0.00109193,-0.00066292,0.00044899,0.00084077,-0.00152202,-0.00094341,0.00067558,0.00125839,-0.00206437,0.00067818,0.00146987,0.00237374
1972-02-08,full,2071,0.06388707,0.20388041,0.42079255,0.64080370,-0.00017093,-0.00006017,0.00004242,0.00014605,-0.00053902,-0.00033053,0.00022702,0.00048130,-0.00099368,-0.00067181,0.00036482,0.00078691,-0.00148539,-0.00099080,0.00067454,0.00112326,-0.00203850,0.00103523,0.00156383,0.00245972
1972-03-09,full,2080,0.05355906,0.18008036,0.38644679,0.63226263,-0.00017563,-0.00005616,0.00004945,0.00014775,-0.00051493,-0.00027545,0.00025164,0.00044794,-0.00083739,-0.00047310,0.00053004,0.00096732,-0.00136242,-0.00048845,0.00087161,0.00140608,-0.00117217,0.00124551,0.00175379,0.00258439
1972-04-10,full,2085,0.05704258,0.20997328,0.42020968,0.64961479,-0.00017564,-0.00004146,0.00006081,0.00017568,-0.00047572,-0.00015241,0.00038619,0.00058702,-0.00073314,0.00037278,0.00072913,0.00105806,-0.00089607,0.00077816,0.00117710,0.00172083,0.00108366,0.00157459,0.00211927,0.00292794
1972-05-09,full,2085,0.07672030,0.28512153,0.51281948,0.71785004,-0.00015900,-0.00003276,0.00008161,0.00021091,-0.00049857,0.00024114,0.00050721,0.00077893,-0.00040005,0.00072013,0.00100564,0.00139683,0.00064079,0.00115185,0.00156184,0.00217987,0.00132293,0.00188450,0.00237966,0.00328039
1972-06-08,full,2093,0.09914707,0.33582784,0.56965168,0.75755693,-0.00020803,-0.00003073,0.00009838,0.00026827,-0.00048449,0.00027493,0.00053561,0.00081483,0.00042177,0.00086598,0.00117692,0.00163497,0.00090739,0.00134650,0.00174848,0.00231546,0.00155704,0.00214428,0.00259829,0.00360135
1972-07-10,full,2089,0.11704843,0.35581548,0.57794596,0.75854778,-0.00021366,-0.00004722,0.00007033,0.00022473,-0.00041706,0.00031896,0.00058932,0.00083138,0.00038401,0.00088923,0.00124538,0.00163775,0.00097550,0.00142360,0.00187170,0.00239123,0.00162122,0.00226220,0.00278073,0.00370332
1972-08-08,full,2084,0.11578193,0.32317033,0.55486226,0.74027649,-0.00016151,-0.00001441,0.00010620,0.00023982,-0.00052121,0.00025085,0.00053691,0.00079351,-0.00050806,0.00083850,0.00111926,0.00147264,0.00084522,0.00136802,0.00181224,0.00240421,0.00154100,0.00216471,0.00265690,0.00355272
1972-09-07,full,2085,0.10405635,0.30723621,0.54592099,0.73425030,-0.00014984,-0.00002092,0.00010573,0.00025344,-0.00050802,0.00022404,0.00049179,0.00078401,-0.00064725,0.00071455,0.00106478,0.00146732,0.00073019,0.00131330,0.00177411,0.00235749,0.00149330,0.00207799,0.00252972,0.00330975
1972-10-06,full,2092,0.08065671,0.26207135,0.48405619,0.72401747,-0.00019404,-0.00003198,0.00008632,0.00024350,-0.00046812,0.00015315,0.00046154,0.00071773,-0.00066964,0.00054194,0.00096574,0.00148388,-0.00065531,0.00110589,0.00159907,0.00215574,0.00127330,0.00187372,0.00232924,0.00299449
1972-11-06,full,2101,0.05299985,0.21944591,0.42222764,0.67867334,-0.00014941,-0.00003483,0.00006720,0.00018317,-0.00047966,0.00011385,0.00041197,0.00068655,-0.00080472,0.00028910,0.00070838,0.00110349,-0.00123508,0.00063598,0.00118843,0.00175280,-0.00099932,0.00149901,0.00205649,0.00265095
1972-12-07,full,2126,0.05441625,0.22257464,0.45164155,0.69365641,-0.00017368,-0.00005938,0.00003851,0.00013645,-0.00048028,-0.00028484,0.00028094,0.00046874,-0.00086615,-0.00044097,0.00056192,0.00090877,-0.00144762,-0.00096710,0.00082111,0.00133996,-0.00225348,0.00073761,0.00160765,0.00214139
1973-01-10,full,2118,0.07824380,0.27300611,0.50096141,0.72352860,-0.00018450,-0.00004323,0.00005139,0.00015491,-0.00057449,-0.00033377,0.00025229,0.00041258,-0.00096081,-0.00062634,0.00050281,0.00084514,-0.00159129,-0.00103280,0.00074294,0.00127028,-0.00248604,-0.00165720,0.00123578,0.00190973
1973-02-09,full,2100,0.10115271,0.31329778,0.54640909,0.74163449,-0.00021028,-0.00009539,0.00004152,0.00017720,-0.00056449,-0.00034057,0.00032091,0.00049958,-0.00105850,-0.00068147,0.00046969,0.00085053,-0.00157295,-0.00116067,0.00068704,0.00125735,-0.00272666,-0.00190732,-0.00115763,0.00168469
1973-03-13,full,2081,0.10952483,0.33477058,0.57526692,0.75564644,-0.00022388,-0.00008551,0.00002904,0.00017725,-0.00058300,-0.00034909,0.00033267,0.00056187,-0.00116784,-0.00080084,0.00041538,0.00085657,-0.00172020,-0.00134943,-0.00060334,0.00117852,-0.00297181,-0.00205615,-0.00149353,0.00146905
1973-04-11,full,2052,0.11043421,0.34328742,0.58703505,0.76959885,-0.00021225,-0.00010321,0.00002310,0.00018191,-0.00066727,-0.00045790,0.00028889,0.00054661,-0.00115632,-0.00082239,0.00045678,0.00092236,-0.00181572,-0.00137554,-0.00078274,0.00113333,-0.00313629,-0.00229255,-0.00177608,0.00094414
1973-05-11,full,2015,0.12090901,0.35433275,0.58756367,0.77029326,-0.00020650,-0.00007055,0.00008296,0.00023450,-0.00075163,-0.00049820,-0.00017142,0.00051113,-0.00118923,-0.00087298,0.00035926,0.00083130,-0.00206571,-0.00149887,-0.00097303,0.00108270,-0.00330138,-0.00244495,-0.00183114,-0.00090041
1973-06-12,full,1945,0.12368050,0.36915165,0.58453829,0.77678948,-0.00025199,-0.00010133,0.00007731,0.00022609,-0.00084686,-0.00053859,0.00015761,0.00048497,-0.00145581,-0.00109076,-0.00067958,0.00075791,-0.00223863,-0.00159867,-0.00117342,0.00081750,-0.00361737,-0.00283160,-0.00225250,-0.00165019
1973-07-12,full,1948,0.12829642,0.40401622,0.63053424,0.79700581,-0.00024362,-0.00009318,0.00005787,0.00020165,-0.00089816,-0.00062622,-0.00025603,0.00050529,-0.00178364,-0.00124885,-0.00093560,0.00055925,-0.00256979,-0.00196901,-0.00156907,-0.00100762,-0.00393967,-0.00304868,-0.00243322,-0.00191431
1973-08-10,full,1971,0.12782014,0.41095129,0.64894017,0.79232359,-0.00024200,-0.00009672,0.00004613,0.00017249,-0.00087072,-0.00061474,-0.00034736,0.00045750,-0.00177789,-0.00141107,-0.00106902,-0.00060515,-0.00267747,-0.00212909,-0.00169508,-0.00114453,-0.00385819,-0.00309055,-0.00241881,-0.00180758
1973-09-11,full,1938,0.13195570,0.41282353,0.63118109,0.78555178,-0.00024866,-0.00012152,0.00000807,0.00015116,-0.00089463,-0.00062901,-0.00039386,0.00041441,-0.00180094,-0.00132335,-0.00102748,-0.00063469,-0.00268506,-0.00214871,-0.00166706,-0.00121812,-0.00375083,-0.00297107,-0.00226487,-0.00165976
1973-10-10,full,3318,0.13709669,0.38811727,0.59401651,0.75598075,-0.00033040,-0.00012441,0.00002336,0.00019428,-0.00107158,-0.00070820,-0.00042685,0.00031524,-0.00185903,-0.00133442,-0.00099186,-0.00047508,-0.00255078,-0.00197928,-0.00155340,-0.00094768,-0.00360232,-0.00273077,-0.00197947,-0.00128276
1973-11-08,full,3404,0.09705145,0.29228821,0.50161025,0.69778427,-0.00030465,-0.00012695,0.00000335,0.00018803,-0.00096977,-0.00060979,-0.00033810,0.00049727,-0.00164148,-0.00117792,-0.00074981,-0.00024342,-0.00222344,-0.00164094,-0.00121496,-0.00057521,-0.00335582,-0.00241124,-0.00172564,-0.00092835
1973-12-10,full,3146,0.08908009,0.27037985,0.47716682,0.67315985,-0.00030403,-0.00012748,0.00001809,0.00018620,-0.00089135,-0.00059888,-0.00033903,0.00053211,-0.00145974,-0.00101146,-0.00060440,0.00084610,-0.00202988,-0.00145668,-0.00099554,-0.00047135,-0.00319381,-0.00222573,-0.00167743,-0.00090628
1974-01-10,full,3147,0.08680762,0.27355858,0.47808326,0.67465609,-0.00029346,-0.00012678,0.00000014,0.00016614,-0.00084924,-0.00059593,-0.00027920,0.00062444,-0.00141724,-0.00101487,-0.00064613,0.00082791,-0.00200210,-0.00150823,-0.00103120,-0.00043910,-0.00308094,-0.00230229,-0.00164056,-0.00083666
1974-02-08,full,3188,0.06846597,0.24829866,0.45489439,0.64252444,-0.00023023,-0.00008086,0.00004885,0.00020705,-0.00073084,-0.00050088,-0.00021462,0.00059163,-0.00126064,-0.00088913,-0.00053750,0.00085068,-0.00181446,-0.00134542,-0.00083169,0.00120708,-0.00279922,-0.00190168,-0.00127906,0.00177710
1974-03-12,full,3186,0.06126073,0.21565849,0.41458881,0.61637889,-0.00019903,-0.00006733,0.00006149,0.00018266,-0.00066455,-0.00042325,0.00013530,0.00056162,-0.00120406,-0.00079255,-0.00039399,0.00090229,-0.00165022,-0.00115198,-0.00060400,0.00138349,-0.00241571,-0.00154482,-0.00025902,0.00244534
1974-04-10,full,3147,0.05357492,0.19181342,0.38836501,0.59605888,-0.00019436,-0.00005145,0.00007053,0.00020385,-0.00057303,-0.00035042,0.00024018,0.00054087,-0.00101488,-0.00066767,0.00034057,0.00092754,-0.00154430,-0.00094491,0.00061487,0.00149750,-0.00198699,-0.00096328,0.00166161,0.00267006
1974-05-10,full,3094,0.05532760,0.18947827,0.39181153,0.59629287,-0.00018012,-0.00006307,0.00006282,0.00018925,-0.00055664,-0.00035943,0.00026202,0.00052976,-0.00095651,-0.00052009,0.00058247,0.00106482,-0.00146252,-0.00075480,0.00097660,0.00153794,-0.00188850,-0.00087397,0.00170397,0.00276244
1974-06-11,full,3007,0.05723340,0.19552317,0.37824678,0.60087363,-0.00019076,-0.00007418,0.00006334,0.00020098,-0.00059134,-0.00035872,0.00023158,0.00056557,-0.00097347,-0.00062998,0.00052708,0.00103476,-0.00160217,-0.00098340,0.00076492,0.00144667,-0.00232082,-0.00139745,0.00109428,0.00240299
1974-07-11,full,2808,0.06424510,0.23843193,0.42391893,0.61876817,-0.00020659,-0.00007297,0.00004668,0.00018066,-0.00063519,-0.00043120,0.00023305,0.00057855,-0.00109623,-0.00078988,-0.00045907,0.00096265,-0.00159675,-0.00114476,-0.00075406,0.00136121,-0.00272596,-0.00195649,-0.00128146,0.00154750
1974-08-09,full,2839,0.07406871,0.26369280,0.45883472,0.65453229,-0.00022802,-0.00008772,0.00003945,0.00022107,-0.00072827,-0.00048660,-0.00022172,0.00058807,-0.00124453,-0.00092508,-0.00064342,0.00096192,-0.00184294,-0.00138148,-0.00102066,0.00096337,-0.00306666,-0.00230439,-0.00167787,-0.00098618
1974-09-10,full,2590,0.10231507,0.32084441,0.54586952,0.71905663,-0.00033548,-0.00014426,0.00003413,0.00023472,-0.00079871,-0.00059622,-0.00039530,0.00063315,-0.00149706,-0.00116875,-0.00085736,0.00078687,-0.00214867,-0.00171130,-0.00133813,-0.00096653,-0.00330552,-0.00253285,-0.00202222,-0.00143857
1974-10-09,full,2552,0.13360110,0.37909968,0.60101881,0.76365209,-0.00035900,-0.00016227,0.00004551,0.00028108,-0.00106300,-0.00079320,-0.00059423,0.00059297,-0.00176251,-0.00140008,-0.00108040,-0.00078199,-0.00243481,-0.00194837,-0.00161099,-0.00124596,-0.00365803,-0.00294076,-0.00232893,-0.00174714
1974-11-07,full,2564,0.11420251,0.35126154,0.57866689,0.73409782,-0.00031240,-0.00014946,0.00001392,0.00021579,-0.00097361,-0.00071243,-0.00053126,0.00053976,-0.00166462,-0.00126546,-0.00100685,-0.00063446,-0.00238997,-0.00190265,-0.00153731,-0.00117272,-0.00350424,-0.00276290,-0.00214903,-0.00149794
1974-12-09,full,2386,0.14235789,0.38490470,0.59253041,0.74276660,-0.00037665,-0.00017893,-0.00000264,0.00025947,-0.00108863,-0.00080532,-0.00059136,0.00050059,-0.00178178,-0.00141383,-0.00111797,-0.00081983,-0.00243842,-0.00187018,-0.00152107,-0.00115329,-0.00341040,-0.00273284,-0.00212001,-0.00147018
1975-01-09,full,2451,0.19038703,0.47523278,0.66748974,0.79776748,-0.00050825,-0.00026263,-0.00004639,0.00022561,-0.00125842,-0.00094729,-0.00072701,-0.00047658,-0.00202070,-0.00157571,-0.00124559,-0.00091865,-0.00281469,-0.00212410,-0.00169168,-0.00128835,-0.00365468,-0.00296587,-0.00226046,-0.00173828
1975-02-07,full,2503,0.10876533,0.31911486,0.51893749,0.69857753,-0.00035663,-0.00019149,-0.00004225,0.00019507,-0.00100431,-0.00075005,-0.00054129,0.00038576,-0.00158421,-0.00124350,-0.00101653,-0.00067937,-0.00238711,-0.00188397,-0.00151340,-0.00111695,-0.00339002,-0.00272597,-0.00219931,-0.00155285
1975-03-11,full,2499,0.03664809,0.14092512,0.31255568,0.52345181,-0.00021282,-0.00007713,0.00002483,0.00015399,-0.00059525,-0.00043028,-0.00025473,0.00043679,-0.00122482,-0.00086873,-0.00061965,0.00069165,-0.00189326,-0.00143742,-0.00106768,0.00086020,-0.00279892,-0.00208906,-0.00148301,0.00149014
1975-04-10,full,2499,0.02692671,0.10350958,0.23221619,0.45064031,-0.00017806,-0.00004509,0.00007562,0.00017653,-0.00050528,-0.00032949,0.00031303,0.00050797,-0.00080764,-0.00046495,0.00060381,0.00083695,-0.00131430,-0.00077518,0.00089122,0.00129689,-0.00193144,-0.00042755,0.00172997,0.00264645
1975-05-09,full,2494,0.03853556,0.15270848,0.33096313,0.53622231,-0.00015885,-0.00002267,0.00011210,0.00024292,-0.00048917,0.00031502,0.00050214,0.00075522,-0.00039642,0.00071448,0.00098579,0.00132515,0.00070758,0.00111338,0.00144970,0.00193639,0.00137389,0.00192292,0.00252667,0.00347171
1975-06-10,full,2486,0.10863528,0.30095919,0.49332542,0.67308575,-0.00017429,0.00006456,0.00026162,0.00044921,0.00048935,0.00071108,0.00093440,0.00123519,0.00085932,0.00120118,0.00161541,0.00210730,0.00126053,0.00162306,0.00204368,0.00260147,0.00186568,0.00250096,0.00315773,0.00430876
1975-07-10,full,2487,0.28575568,0.51603608,0.66524015,0.78441464,-0.00002515,0.00028542,0.00056082,0.00087444,0.00087648,0.00116763,0.00144577,0.00188810,0.00126203,0.00163183,0.00213597,0.00282593,0.00164359,0.00207750,0.00257421,0.00321405,0.00232692,0.00299702,0.00369318,0.00496772
1975-08-08,full,2485,0.46041096,0.66281337,0.76791219,0.84555699,0.00018262,0.00058838,0.00088623,0.00128594,0.00116407,0.00152716,0.00189499,0.00248709,0.00155245,0.00188582,0.00240921,0.00310937,0.00188799,0.00238530,0.00300259,0.00374193,0.00264086,0.00338076,0.00414520,0.00542696
1975-09-09,full,2485,0.49376214,0.67878282,0.77450152,0.84940700,0.00018594,0.00059734,0.00089729,0.00132395,0.00123128,0.00156223,0.00188684,0.00236011,0.00161621,0.00196927,0.00248457,0.00323502,0.00196891,0.00238573,0.00305695,0.00403410,0.00248429,0.00338988,0.00407047,0.00530161
1975-10-08,full,2519,0.36359768,0.58329276,0.71295650,0.81854756,-0.00004430,0.00035364,0.00064169,0.00098652,0.00099231,0.00127744,0.00158725,0.00201986,0.00132817,0.00173824,0.00221191,0.00292630,0.00166055,0.00219277,0.00275298,0.00361202,0.00227717,0.00300571,0.00381548,0.00500209
1975-11-06,full,2562,0.27443427,0.51094134,0.67027339,0.79226735,-0.00004776,0.00024949,0.00051687,0.00080127,0.00079263,0.00108198,0.00138864,0.00184466,0.00112984,0.00147037,0.00194640,0.00249515,0.00163507,0.00211475,0.00269883,0.00351830,0.00213570,0.00283332,0.00358467,0.00480032
1975-12-08,full,2621,0.17052250,0.40938480,0.60247355,0.75023199,-0.00011494,0.00013159,0.00034881,0.00057487,0.00056104,0.00081105,0.00105501,0.00141899,0.00090013,0.00129904,0.00165981,0.00222516,0.00136962,0.00183893,0.00231358,0.00310928,0.00190918,0.00257550,0.00330134,0.00430157
1976-01-08,full,2682,0.09041105,0.31158509,0.53180704,0.72384887,-0.00018533,0.00000047,0.00013158,0.00027498,-0.00038004,0.00040213,0.00060671,0.00088118,0.00051346,0.00083071,0.00124105,0.00176765,0.00093095,0.00138611,0.00184981,0.00261312,0.00137698,0.00196180,0.00260213,0.00343919
1976-02-06,full,2725,0.08616861,0.29199827,0.52233427,0.72672210,-0.00019078,-0.00004640,0.00011633,0.00025789,-0.00051538,0.00032638,0.00054029,0.00081285,0.00041730,0.00076112,0.00104715,0.00140579,0.00085972,0.00127663,0.00162072,0.00227478,0.00137148,0.00191393,0.00246178,0.00314117
1976-03-09,full,2763,0.08898596,0.31040302,0.53911534,0.73981701,-0.00018941,-0.00002008,0.00012369,0.00026520,-0.00044505,0.00048442,0.00066531,0.00090510,0.00065288,0.00093737,0.00121244,0.00152253,0.00101087,0.00140682,0.00180451,0.00227990,0.00141412,0.00202842,0.00247687,0.00323643
1976-04-07,full,2792,0.11708241,0.34953691,0.57547094,0.75284123,-0.00016283,0.00002980,0.00016859,0.00035071,-0.00018644,0.00059019,0.00077547,0.00106340,0.00073752,0.00107484,0.00138713,0.00171797,0.00110466,0.00149723,0.00193864,0.00238113,0.00147742,0.00210519,0.00262694,0.00333081
