formation_date,universe,rq,sq,n_stocks,mean_r2,mean_slope,median_slope,mean_mcap_musd,median_mcap_musd
2008-03-24,full,2,5,145,0.234471,0.001034,0.000870,3740.386815,594.552000
2008-03-24,full,3,1,146,0.478423,-0.001878,-0.001733,1301.180515,466.470850
2008-03-24,full,3,2,145,0.464455,-0.001074,-0.001063,2653.212609,590.713830
2008-03-24,full,3,3,145,0.446149,-0.000677,-0.000682,5566.078116,1158.676520
2008-03-24,full,3,4,145,0.446198,0.000574,0.000675,14712.448166,1823.613200
2008-03-24,full,3,5,145,0.472374,0.001730,0.001503,3022.720756,534.258540
2008-03-24,full,4,1,146,0.674884,-0.002772,-0.002565,1178.805386,457.034255
2008-03-24,full,4,2,145,0.665378,-0.001695,-0.001694,2139.355758,424.586300
2008-03-24,full,4,3,145,0.651954,-0.001164,-0.001170,2873.406585,635.440000
2008-03-24,full,4,4,145,0.649359,0.000202,0.000354,9603.376122,1502.357440
2008-03-24,full,4,5,145,0.670500,0.002327,0.002051,3761.326405,931.799980
2008-03-24,full,5,1,146,0.851904,-0.004110,-0.003778,1546.040963,261.236855
2008-03-24,full,5,2,145,0.828206,-0.002615,-0.002607,2106.663491,499.896320
2008-03-24,full,5,3,145,0.820141,-0.001912,-0.001914,3739.302591,500.463000
2008-03-24,full,5,4,145,0.802829,-0.000231,-0.000990,7309.734782,531.855360
2008-03-24,full,5,5,145,0.846138,0.003231,0.002906,6287.748905,1470.796110
2008-04-22,full,1,1,145,0.063846,-0.000399,-0.000348,3155.974396,606.252400
2008-04-22,full,1,2,144,0.031042,-0.000150,-0.000142,7862.849385,808.910345
2008-04-22,full,1,3,145,0.003480,-0.000018,-0.000018,4711.971155,659.087820
2008-04-22,full,1,4,144,0.027535,0.000119,0.000118,4991.632180,855.828295
2008-04-22,full,1,5,144,0.053278,0.000370,0.000321,5389.365915,605.468710
2008-04-22,full,2,1,145,0.249633,-0.001211,-0.001110,1301.412183,433.883730
2008-04-22,full,2,2,144,0.210077,-0.000618,-0.000613,3894.606761,695.496220
2008-04-22,full,2,3,144,0.183959,-0.000353,-0.000350,5808.186171,1114.651580
2008-04-22,full,2,4,144,0.196883,0.000332,0.000379,8531.544441,959.711140
2008-04-22,full,2,5,144,0.230577,0.000944,0.000819,3181.131930,477.113980
2008-04-22,full,3,1,145,0.462313,-0.001857,-0.001699,1029.557346,414.599940
2008-04-22,full,3,2,144,0.461674,-0.001097,-0.001094,1887.173056,595.453935
2008-04-22,full,3,3,144,0.436042,-0.000744,-0.000744,3751.711568,997.728835
2008-04-22,full,3,4,144,0.422981,0.000200,0.000481,17619.062625,1550.235370
2008-04-22,full,3,5,144,0.446302,0.001494,0.001309,3254.556356,760.815490
2008-04-22,full,4,1,145,0.664159,-0.002763,-0.002615,1085.742195,372.993300
2008-04-22,full,4,2,144,0.652377,-0.001729,-0.001705,1970.193557,589.797100
2008-04-22,full,4,3,144,0.634957,-0.001188,-0.001189,4390.329212,436.245600
2008-04-22,full,4,4,144,0.627973,0.000150,0.000182,7261.415783,581.943950
2008-04-22,full,4,5,144,0.652406,0.002242,0.002000,5060.583303,1215.348525
2008-04-22,full,5,1,145,0.860125,-0.004229,-0.003930,1930.641094,250.139340
2008-04-22,full,5,2,144,0.835035,-0.002685,-0.002662,2470.642302,468.470710
2008-04-22,full,5,3,144,0.813039,-0.001940,-0.001926,3264.121717,510.751715
2008-04-22,full,5,4,144,0.803351,-0.000524,-0.001130,9301.924427,1232.721045
2008-04-22,full,5,5,144,0.836537,0.003063,0.002758,7571.935437,1802.150145
2008-05-21,full,1,1,144,0.053555,-0.000416,-0.000352,2470.859791,448.611190
2008-05-21,full,1,2,144,0.030331,-0.000159,-0.000155,4122.936033,907.306800
2008-05-21,full,1,3,144,0.005054,-0.000033,-0.000035,7307.250529,749.186740
2008-05-21,full,1,4,144,0.019063,0.000100,0.000103,3569.669679,636.813720
2008-05-21,full,1,5,143,0.049678,0.000324,0.000291,6171.130894,735.222000
2008-05-21,full,2,1,144,0.206617,-0.001027,-0.000908,1336.431680,525.158840
2008-05-21,full,2,2,144,0.185947,-0.000569,-0.000564,4845.904928,831.596855
2008-05-21,full,2,3,143,0.165825,-0.000338,-0.000354,5511.945418,939.792770
2008-05-21,full,2,4,144,0.173757,0.000340,0.000362,6598.763308,1110.812190
2008-05-21,full,2,5,143,0.191599,0.000830,0.000744,3345.533841,802.326720
2008-05-21,full,3,1,144,0.425400,-0.001873,-0.001770,1120.571656,475.181330
2008-05-21,full,3,2,144,0.405953,-0.001122,-0.001109,2668.404095,472.332640
2008-05-21,full,3,3,144,0.391005,-0.000713,-0.000688,3983.087944,857.519885
2008-05-21,full,3,4,144,0.389167,0.000341,0.000516,17611.927590,909.250320
2008-05-21,full,3,5,143,0.412988,0.001451,0.001286,4112.971131,653.763250
2008-05-21,full,4,1,144,0.632051,-0.002564,-0.002406,1066.380864,432.093120
2008-05-21,full,4,2,144,0.629362,-0.001641,-0.001620,2760.239755,671.392955
2008-05-21,full,4,3,143,0.612053,-0.001107,-0.001117,6258.974667,768.994200
2008-05-21,full,4,4,144,0.599981,0.000255,0.000646,10695.056052,1385.649000
2008-05-21,full,4,5,143,0.623048,0.002112,0.001817,4714.447460,1240.845650
2008-05-21,full,5,1,144,0.848107,-0.004273,-0.003909,1983.083054,259.826930
2008-05-21,full,5,2,144,0.821220,-0.002722,-0.002706,2416.751446,453.356175
2008-05-21,full,5,3,143,0.802705,-0.001877,-0.001869,2639.183655,293.877480
2008-05-21,full,5,4,144,0.787074,0.000065,-0.000736,7740.283855,660.524400
2008-05-21,full,5,5,143,0.825908,0.003243,0.002946,7901.231792,2354.395920
2008-06-20,full,1,1,143,0.044316,-0.000368,-0.000331,3120.113984,713.226060
2008-06-20,full,1,2,142,0.024957,-0.000143,-0.000142,3968.822238,616.535720
2008-06-20,full,1,3,143,0.003299,-0.000026,-0.000029,4854.126175,772.389720
2008-06-20,full,1,4,142,0.014117,0.000097,0.000097,8137.839944,753.199810
2008-06-20,full,1,5,142,0.042801,0.000327,0.000284,2431.644544,795.121675
2008-06-20,full,2,1,143,0.187591,-0.000979,-0.000930,1764.699922,526.143850
2008-06-20,full,2,2,142,0.162206,-0.000529,-0.000514,3011.529063,817.823035
2008-06-20,full,2,3,142,0.134182,-0.000211,-0.000282,6304.176954,1012.632525
2008-06-20,full,2,4,142,0.151900,0.000386,0.000377,9982.763734,846.232720
2008-06-20,full,2,5,142,0.178852,0.000868,0.000774,1860.793826,625.666610
2008-06-20,full,3,1,143,0.395927,-0.001677,-0.001556,1583.739223,463.810580
2008-06-20,full,3,2,142,0.380342,-0.001031,-0.001023,3497.282097,543.876490
2008-06-20,full,3,3,143,0.367248,-0.000636,-0.000647,4748.728501,775.175580
2008-06-20,full,3,4,142,0.358632,0.000480,0.000543,12124.259059,843.836215
2008-06-20,full,3,5,142,0.390551,0.001410,0.001224,3803.201837,875.813120
2008-06-20,full,4,1,143,0.611900,-0.002725,-0.002567,1222.730056,351.929200
2008-06-20,full,4,2,142,0.602019,-0.001568,-0.001564,3584.071717,494.030955
2008-06-20,full,4,3,142,0.578759,-0.000961,-0.000980,6742.537163,776.131470
2008-06-20,full,4,4,142,0.578499,0.000734,0.000876,7366.652732,1314.567970
2008-06-20,full,4,5,142,0.604022,0.002172,0.001807,4620.460561,1298.556685
2008-06-20,full,5,1,143,0.842019,-0.004026,-0.003819,1923.230413,249.259920
2008-06-20,full,5,2,142,0.795707,-0.002499,-0.002484,2528.902800,403.545390
2008-06-20,full,5,3,142,0.785498,-0.001654,-0.001662,1707.926047,144.514910
2008-06-20,full,5,4,142,0.779725,0.000861,0.001334,9974.456170,1466.164105
2008-06-20,full,5,5,142,0.837652,0.003682,0.003258,7952.051292,1965.831050
2008-07-22,full,1,1,139,0.046380,-0.000359,-0.000323,4582.531666,675.310920
2008-07-22,full,1,2,139,0.021071,-0.000129,-0.000126,6282.497828,735.660670
2008-07-22,full,1,3,139,0.001942,-0.000007,-0.000010,5813.681644,641.723290
2008-07-22,full,1,4,139,0.016174,0.000112,0.000109,4749.423606,678.248600
2008-07-22,full,1,5,139,0.046743,0.000348,0.000302,2396.259351,729.038360
2008-07-22,full,2,1,139,0.188982,-0.000905,-0.000835,1945.152901,604.664840
2008-07-22,full,2,2,139,0.163670,-0.000554,-0.000555,1632.598475,607.368900
2008-07-22,full,2,3,139,0.138502,-0.000260,-0.000311,10166.350626,1159.042990
2008-07-22,full,2,4,139,0.154472,0.000405,0.000411,7303.531037,876.282470
2008-07-22,full,2,5,139,0.190674,0.000911,0.000804,3159.610990,526.477250
2008-07-22,full,3,1,139,0.395336,-0.001731,-0.001631,1156.798604,444.792300
2008-07-22,full,3,2,139,0.391187,-0.001042,-0.001043,3580.666080,685.751040
2008-07-22,full,3,3,139,0.362690,-0.000660,-0.000666,5513.433375,1195.645150
2008-07-22,full,3,4,139,0.359651,0.000488,0.000593,9985.516332,807.978600
2008-07-22,full,3,5,139,0.395565,0.001510,0.001280,2136.812056,693.553200
2008-07-22,full,4,1,139,0.623682,-0.002718,-0.002568,1500.446023,334.940550
2008-07-22,full,4,2,139,0.600048,-0.001587,-0.001580,3783.753484,472.049180
2008-07-22,full,4,3,139,0.585991,-0.001027,-0.001047,5533.055963,930.312400
2008-07-22,full,4,4,139,0.584229,0.000682,0.000882,5915.456235,1451.672250
2008-07-22,full,4,5,139,0.606642,0.002134,0.001834,4501.989476,1179.593290
2008-07-22,full,5,1,139,0.832692,-0.004173,-0.003883,2640.017662,323.434740
2008-07-22,full,5,2,139,0.794654,-0.002579,-0.002560,1708.031600,318.614300
2008-07-22,full,5,3,139,0.770719,-0.001634,-0.001657,5352.698835,295.620670
2008-07-22,full,5,4,139,0.788565,0.001399,0.001634,9968.325366,1674.390480
2008-07-22,full,5,5,138,0.849024,0.003987,0.003439,5874.182331,1628.785030
2008-08-20,full,1,1,140,0.041580,-0.000336,-0.000293,4139.231018,717.925625
2008-08-20,full,1,2,139,0.017829,-0.000123,-0.000120,9823.370147,1037.977650
2008-08-20,full,1,3,139,0.002312,0.000007,0.000009,3832.075741,605.831040
2008-08-20,full,1,4,139,0.019486,0.000135,0.000132,3296.723283,767.826230
2008-08-20,full,1,5,139,0.041079,0.000360,0.000330,1555.500617,586.825100
2008-08-20,full,2,1,139,0.192789,-0.000930,-0.000840,1624.541151,536.805600
2008-08-20,full,2,2,139,0.161224,-0.000527,-0.000538,4836.331718,711.631200
2008-08-20,full,2,3,139,0.126400,-0.000208,-0.000277,8251.816411,595.032200
2008-08-20,full,2,4,139,0.146943,0.000402,0.000395,9155.178157,1457.659080
2008-08-20,full,2,5,139,0.184284,0.000912,0.000810,3891.708809,496.872180
2008-08-20,full,3,1,139,0.402851,-0.001712,-0.001540,993.440258,381.096000
2008-08-20,full,3,2,139,0.378432,-0.000986,-0.000987,2402.414976,745.781690
2008-08-20,full,3,3,139,0.360420,-0.000507,-0.000577,8196.972650,1045.270520
2008-08-20,full,3,4,139,0.362353,0.000702,0.000704,4776.528246,1176.804260
2008-08-20,full,3,5,139,0.388966,0.001582,0.001342,3158.551370,821.136800
2008-08-20,full,4,1,139,0.603412,-0.002717,-0.002619,1167.617758,357.977060
2008-08-20,full,4,2,139,0.594160,-0.001670,-0.001631,3889.130758,479.739030
2008-08-20,full,4,3,139,0.575747,-0.001063,-0.001091,6259.020721,1145.653150
2008-08-20,full,4,4,139,0.570299,0.000618,0.000846,6013.434016,1413.504960
2008-08-20,full,4,5,139,0.598509,0.002189,0.001933,5064.523820,1145.086200
2008-08-20,full,5,1,139,0.822496,-0.004166,-0.003913,2818.015217,265.651840
2008-08-20,full,5,2,139,0.792007,-0.002630,-0.002599,1580.186404,342.475280
2008-08-20,full,5,3,139,0.767010,-0.001649,-0.001657,6416.695256,425.975200
2008-08-20,full,5,4,139,0.778588,0.001259,0.001461,8117.794412,1206.164520
2008-08-20,full,5,5,139,0.816756,0.003809,0.003280,4610.794395,1080.136750
2008-09-19,full,1,1,139,0.036963,-0.000344,-0.000314,2814.503627,770.568290
2008-09-19,full,1,2,138,0.019024,-0.000131,-0.000125,7078.218285,1133.173080
2008-09-19,full,1,3,138,0.002260,-0.000001,0.000008,5506.388617,1041.951400
2008-09-19,full,1,4,138,0.018018,0.000125,0.000130,3188.639733,691.709195
2008-09-19,full,1,5,138,0.040113,0.000346,0.000303,5447.839011,647.807305
2008-09-19,full,2,1,139,0.167375,-0.000895,-0.000824,1809.978852,520.170600
2008-09-19,full,2,2,138,0.144186,-0.000482,-0.000483,4621.336366,681.361125
2008-09-19,full,2,3,138,0.121077,-0.000048,-0.000183,12173.566304,1174.685375
2008-09-19,full,2,4,138,0.145899,0.000473,0.000471,3136.264846,888.409920
2008-09-19,full,2,5,138,0.168693,0.000909,0.000837,2368.557070,731.247985
2008-09-19,full,3,1,138,0.372248,-0.001703,-0.001584,1207.589631,407.027120
2008-09-19,full,3,2,138,0.346419,-0.000919,-0.000928,4726.729137,767.930940
2008-09-19,full,3,3,138,0.330587,-0.000254,-0.000444,8977.243009,1423.818000
2008-09-19,full,3,4,138,0.338295,0.000769,0.000768,3435.907688,1105.097750
2008-09-19,full,3,5,138,0.354330,0.001496,0.001332,4326.678160,673.402290
2008-09-19,full,4,1,139,0.576933,-0.002641,-0.002440,1349.092792,353.944500
2008-09-19,full,4,2,138,0.571730,-0.001563,-0.001526,4064.369387,846.556955
2008-09-19,full,4,3,138,0.555067,-0.000897,-0.000928,9446.150349,1126.348400
2008-09-19,full,4,4,138,0.558905,0.000996,0.001026,5546.250864,1093.691510
2008-09-19,full,4,5,138,0.572934,0.002329,0.002050,3172.903931,905.540930
2008-09-19,full,5,1,138,0.813865,-0.003906,-0.003707,2590.561497,368.224635
2008-09-19,full,5,2,138,0.776455,-0.002524,-0.002481,2673.993210,399.325185
2008-09-19,full,5,3,138,0.751340,-0.001577,-0.001605,6352.170358,517.118400
2008-09-19,full,5,4,138,0.758509,0.001093,0.001316,6382.645794,860.631245
2008-09-19,full,5,5,138,0.784722,0.003622,0.003044,2894.042393,766.071060
2008-10-20,full,1,1,126,0.028689,-0.000333,-0.000315,2588.190289,478.562500
2008-10-20,full,1,2,126,0.009902,-0.000126,-0.000127,3387.206415,833.108950
2008-10-20,full,1,3,125,0.001760,-0.000003,0.000000,5305.652465,834.512500
2008-10-20,full,1,4,126,0.010140,0.000106,0.000105,3531.434619,958.786885
2008-10-20,full,1,5,125,0.027607,0.000305,0.000285,2622.142573,735.572000
2008-10-20,full,2,1,126,0.136613,-0.000890,-0.000843,2711.946914,572.428655
2008-10-20,full,2,2,126,0.117632,-0.000495,-0.000484,3005.671727,915.651880
2008-10-20,full,2,3,125,0.093201,-0.000110,-0.000240,5823.003174,469.268120
2008-10-20,full,2,4,126,0.113895,0.000425,0.000431,4262.838458,908.163810
2008-10-20,full,2,5,125,0.131697,0.000871,0.000807,2970.449907,648.159000
2008-10-20,full,3,1,126,0.300593,-0.001559,-0.001403,1725.573752,448.200150
2008-10-20,full,3,2,125,0.281774,-0.000861,-0.000847,4252.448528,820.826400
2008-10-20,full,3,3,126,0.279371,-0.000281,-0.000453,11278.288000,991.791900
2008-10-20,full,3,4,125,0.284430,0.000750,0.000764,4960.427567,717.469500
2008-10-20,full,3,5,125,0.295128,0.001447,0.001362,1488.420205,521.289450
2008-10-20,full,4,1,126,0.503498,-0.002290,-0.002149,1135.870875,379.800810
2008-10-20,full,4,2,126,0.487383,-0.001387,-0.001366,3923.106042,765.420740
2008-10-20,full,4,3,125,0.473516,-0.000722,-0.000840,7648.715086,471.056000
2008-10-20,full,4,4,126,0.475431,0.001005,0.001030,2806.465301,592.535235
2008-10-20,full,4,5,125,0.495121,0.002232,0.001902,1235.528192,509.045400
2008-10-20,full,5,1,126,0.767151,-0.003589,-0.003428,1922.138199,396.454530
2008-10-20,full,5,2,125,0.724128,-0.002402,-0.002406,3135.997608,359.670870
2008-10-20,full,5,3,126,0.693065,-0.001561,-0.001620,4056.484918,447.486090
2008-10-20,full,5,4,125,0.683656,0.000832,0.001179,9763.220865,631.096320
2008-10-20,full,5,5,125,0.727019,0.003170,0.002619,939.142325,517.904280
2008-11-18,full,1,1,113,0.029047,-0.000406,-0.000378,3414.815088,540.599400
2008-11-18,full,1,2,113,0.013097,-0.000155,-0.000155,3067.287831,769.015710
2008-11-18,full,1,3,112,0.003725,-0.000006,-0.000003,3929.091749,565.591995
2008-11-18,full,1,4,113,0.011914,0.000138,0.000133,2842.039855,931.425000
2008-11-18,full,1,5,112,0.025354,0.000349,0.000322,1638.825046,433.387050
2008-11-18,full,2,1,113,0.125693,-0.001115,-0.001004,3398.005895,902.167090
2008-11-18,full,2,2,112,0.111580,-0.000643,-0.000636,3015.867897,532.901310
2008-11-18,full,2,3,113,0.089461,-0.000383,-0.000398,5264.072828,685.257940
2008-11-18,full,2,4,112,0.090261,0.000322,0.000344,6247.795337,484.006200
2008-11-18,full,2,5,112,0.112769,0.000852,0.000759,734.219467,426.461890
2008-11-18,full,3,1,113,0.289472,-0.001737,-0.001637,1470.829623,456.511200
2008-11-18,full,3,2,113,0.264814,-0.001084,-0.001072,4187.820107,744.269280
2008-11-18,full,3,3,112,0.262784,-0.000717,-0.000719,4945.284271,714.725880
2008-11-18,full,3,4,113,0.250428,0.000365,0.000560,2919.889923,395.842190
2008-11-18,full,3,5,112,0.277523,0.001410,0.001193,1933.146622,414.925695
2008-11-18,full,4,1,113,0.479031,-0.002519,-0.002387,1933.505401,591.592000
2008-11-18,full,4,2,112,0.455875,-0.001611,-0.001621,3234.920281,605.065510
2008-11-18,full,4,3,113,0.457904,-0.001012,-0.000996,6621.010869,1918.784560
2008-11-18,full,4,4,112,0.450924,0.000522,0.000750,7159.494355,311.600205
2008-11-18,full,4,5,112,0.474135,0.001984,0.001765,3306.611785,565.172000
2008-11-18,full,5,1,113,0.753352,-0.003898,-0.003696,1754.766932,444.078360
2008-11-18,full,5,2,112,0.695912,-0.002593,-0.002606,2672.613703,551.532540
2008-11-18,full,5,3,113,0.683240,-0.001859,-0.001894,4186.948480,505.084360
2008-11-18,full,5,4,112,0.661148,-0.000177,-0.000939,10097.821593,530.888295
2008-11-18,full,5,5,112,0.709637,0.002739,0.002190,1064.452986,489.556140
2008-12-18,full,1,1,114,0.039457,-0.000535,-0.000478,1659.272532,404.988450
2008-12-18,full,1,2,113,0.022436,-0.000223,-0.000212,2810.929882,719.735580
2008-12-18,full,1,3,114,0.005911,-0.000042,-0.000039,4396.080762,479.307920
2008-12-18,full,1,4,113,0.011586,0.000123,0.000121,3998.121287,520.828980
2008-12-18,full,1,5,113,0.034145,0.000401,0.000347,3544.884347,550.880460
2008-12-18,full,2,1,114,0.161076,-0.001368,-0.001298,2798.652511,560.765205
2008-12-18,full,2,2,113,0.142368,-0.000828,-0.000831,3135.680098,775.840950
2008-12-18,full,2,3,114,0.125306,-0.000556,-0.000558,5421.578075,878.592340
2008-12-18,full,2,4,113,0.112201,0.000115,0.000277,6248.605912,333.047010
2008-12-18,full,2,5,113,0.140130,0.000879,0.000780,1195.160064,479.572490
2008-12-18,full,3,1,114,0.322362,-0.002478,-0.002309,2368.129941,624.808260
2008-12-18,full,3,2,113,0.315685,-0.001554,-0.001560,3751.056860,957.696320
2008-12-18,full,3,3,113,0.297378,-0.001106,-0.001112,3957.814549,716.424410
2008-12-18,full,3,4,113,0.290260,-0.000311,-0.000584,4199.777463,284.325940
2008-12-18,full,3,5,113,0.301983,0.001452,0.001220,1369.159451,499.710450
2008-12-18,full,4,1,114,0.494812,-0.003162,-0.002999,1970.672922,588.139970
2008-12-18,full,4,2,113,0.493520,-0.002144,-0.002121,3412.591710,868.879410
2008-12-18,full,4,3,114,0.492648,-0.001553,-0.001542,5495.780191,872.819130
2008-12-18,full,4,4,113,0.470297,-0.000542,-0.000886,7847.678569,1192.461600
2008-12-18,full,4,5,113,0.486368,0.001806,0.001607,4453.074445,474.509460
2008-12-18,full,5,1,114,0.753709,-0.004449,-0.004158,2054.830306,641.933230
2008-12-18,full,5,2,113,0.701615,-0.003046,-0.003019,3005.427798,668.769920
2008-12-18,full,5,3,113,0.692730,-0.002266,-0.002313,4514.504806,452.586240
2008-12-18,full,5,4,113,0.672148,-0.000809,-0.001279,8747.568342,557.242000
2008-12-18,full,5,5,113,0.725344,0.002452,0.002091,1462.037201,491.873800
2009-01-21,full,1,1,112,0.045554,-0.000520,-0.000450,1523.957481,693.468950
2009-01-21,full,1,2,111,0.023392,-0.000209,-0.000217,8204.216774,627.914380
2009-01-21,full,1,3,111,0.006267,-0.000040,-0.000041,5970.923705,427.358850
2009-01-21,full,1,4,111,0.011746,0.000107,0.000107,2433.040044,423.675000
2009-01-21,full,1,5,111,0.043710,0.000409,0.000349,1524.510578,519.805650
2009-01-21,full,2,1,111,0.188552,-0.001453,-0.001300,2010.375883,430.292780
2009-01-21,full,2,2,111,0.160391,-0.000885,-0.000884,1672.182740,549.581680
2009-01-21,full,2,3,111,0.141713,-0.000597,-0.000597,4425.172993,922.025840
2009-01-21,full,2,4,111,0.136950,0.000096,0.000242,4124.173008,394.875000
2009-01-21,full,2,5,111,0.165735,0.001062,0.000925,790.373259,466.905660
2009-01-21,full,3,1,111,0.359239,-0.002615,-0.002465,2847.055822,428.941160
2009-01-21,full,3,2,111,0.347960,-0.001718,-0.001688,3763.471432,967.005760
2009-01-21,full,3,3,111,0.333823,-0.001251,-0.001245,5638.613398,777.622500
2009-01-21,full,3,4,111,0.328093,-0.000603,-0.000800,6279.209837,731.127600
2009-01-21,full,3,5,111,0.343545,0.001370,0.001261,2282.266226,531.219360
2009-01-21,full,4,1,111,0.521715,-0.003589,-0.003374,2138.935437,902.766800
2009-01-21,full,4,2,111,0.528836,-0.002428,-0.002429,2073.049899,753.525780
2009-01-21,full,4,3,111,0.514094,-0.001785,-0.001770,4868.223275,746.610510
2009-01-21,full,4,4,111,0.508709,-0.001080,-0.001150,8275.739250,946.944180
2009-01-21,full,4,5,111,0.523208,0.001716,0.001505,1690.157841,389.074320
2009-01-21,full,5,1,111,0.744726,-0.004774,-0.004567,1691.350858,688.061360
2009-01-21,full,5,2,111,0.715694,-0.003326,-0.003363,3109.516550,1016.944020
2009-01-21,full,5,3,111,0.708023,-0.002448,-0.002459,4947.684710,849.220820
2009-01-21,full,5,4,111,0.681430,-0.001072,-0.001407,8425.860500,628.139400
2009-01-21,full,5,5,111,0.755717,0.002636,0.002217,1303.726901,464.496000
2009-02-20,full,1,1,105,0.051789,-0.000533,-0.000487,2153.410186,426.464910
2009-02-20,full,1,2,105,0.027569,-0.000233,-0.000226,3153.909722,689.486600
2009-02-20,full,1,3,105,0.005921,-0.000059,-0.000047,5873.764995,518.818240
2009-02-20,full,1,4,105,0.013937,0.000107,0.000094,4000.864048,308.191950
2009-02-20,full,1,5,104,0.044937,0.000429,0.000360,899.029000,363.957250
2009-02-20,full,2,1,105,0.231792,-0.001529,-0.001422,1482.811821,390.475800
2009-02-20,full,2,2,105,0.190966,-0.000913,-0.000880,3123.823319,535.973880
2009-02-20,full,2,3,104,0.156228,-0.000597,-0.000617,4827.097864,761.385470
2009-02-20,full,2,4,105,0.144483,0.000123,0.000293,6847.002883,631.278000
2009-02-20,full,2,5,104,0.191126,0.001088,0.000888,2274.588251,404.155730
2009-02-20,full,3,1,105,0.423507,-0.002713,-0.002548,2425.886749,581.287080
2009-02-20,full,3,2,105,0.396915,-0.001747,-0.001742,3159.823946,651.862540
2009-02-20,full,3,3,105,0.385369,-0.001268,-0.001263,2604.455056,840.219980
2009-02-20,full,3,4,105,0.373173,-0.000538,-0.000738,5138.946205,367.065390
2009-02-20,full,3,5,104,0.394211,0.001505,0.001361,860.496542,465.944170
2009-02-20,full,4,1,105,0.593185,-0.003956,-0.003726,3007.451507,866.553600
2009-02-20,full,4,2,105,0.572460,-0.002782,-0.002779,2278.783813,965.888000
2009-02-20,full,4,3,104,0.570726,-0.002070,-0.002054,4464.272477,805.147050
2009-02-20,full,4,4,105,0.570597,-0.001476,-0.001509,9716.214961,1366.273250
2009-02-20,full,4,5,104,0.565290,0.001222,0.001408,2265.758668,401.620370
2009-02-20,full,5,1,105,0.770403,-0.005060,-0.004744,1450.401358,628.571730
2009-02-20,full,5,2,105,0.751719,-0.003618,-0.003624,4065.965117,1327.090310
2009-02-20,full,5,3,104,0.738953,-0.002775,-0.002795,3018.248851,800.828395
2009-02-20,full,5,4,105,0.724159,-0.001813,-0.001895,8661.840138,1442.624580
2009-02-20,full,5,5,104,0.761754,0.002578,0.002261,1435.904136,389.991120
2009-03-23,full,1,1,105,0.076425,-0.000663,-0.000623,1594.523976,400.852080
2009-03-23,full,1,2,104,0.036435,-0.000267,-0.000259,5616.989009,557.226775
2009-03-23,full,1,3,105,0.006006,-0.000052,-0.000052,3327.390769,575.225000
2009-03-23,full,1,4,104,0.023286,0.000151,0.000143,2799.384781,443.958180
2009-03-23,full,1,5,104,0.058672,0.000552,0.000476,1332.999567,454.575490
2009-03-23,full,2,1,105,0.276330,-0.001770,-0.001598,1385.858220,505.981300
2009-03-23,full,2,2,104,0.222187,-0.001109,-0.001099,1808.680255,507.530690
2009-03-23,full,2,3,105,0.210939,-0.000749,-0.000744,4430.569943,789.857190
2009-03-23,full,2,4,104,0.188574,-0.000091,-0.000343,5506.999388,389.300605
2009-03-23,full,2,5,104,0.234325,0.001175,0.001012,1802.366660,415.296350
2009-03-23,full,3,1,105,0.488501,-0.002932,-0.002737,2322.955626,622.715500
2009-03-23,full,3,2,104,0.463454,-0.001956,-0.001945,2234.381514,500.982325
2009-03-23,full,3,3,105,0.445161,-0.001446,-0.001453,2775.696420,776.713680
2009-03-23,full,3,4,104,0.431681,-0.000918,-0.000946,9694.098842,950.779140
2009-03-23,full,3,5,104,0.443981,0.001559,0.001425,1433.722081,346.017265
2009-03-23,full,4,1,105,0.649716,-0.004197,-0.004007,2767.787705,681.036880
2009-03-23,full,4,2,104,0.637380,-0.003115,-0.003099,2441.886389,942.866955
2009-03-23,full,4,3,105,0.635279,-0.002403,-0.002380,6011.744226,1285.732110
2009-03-23,full,4,4,104,0.623415,-0.001804,-0.001809,7412.761020,1736.108525
2009-03-23,full,4,5,104,0.625823,0.000866,0.001114,4245.509551,479.699425
2009-03-23,full,5,1,105,0.812850,-0.005764,-0.005448,2065.297216,697.964100
2009-03-23,full,5,2,104,0.792117,-0.004228,-0.004186,4750.697493,1083.823440
2009-03-23,full,5,3,105,0.780476,-0.003352,-0.003320,3295.505107,971.351680
2009-03-23,full,5,4,104,0.771270,-0.002551,-0.002545,4966.804148,792.696960
2009-03-23,full,5,5,104,0.776717,0.000172,-0.001443,10123.481549,715.991585
2009-04-22,full,1,1,107,0.065568,-0.000689,-0.000620,1302.292793,384.617520
2009-04-22,full,1,2,106,0.041360,-0.000301,-0.000283,6612.941448,562.650525
2009-04-22,full,1,3,106,0.008487,-0.000090,-0.000095,4278.513828,776.748200
2009-04-22,full,1,4,106,0.022061,0.000143,0.000124,2434.073908,534.711440
2009-04-22,full,1,5,106,0.058241,0.000572,0.000489,1692.975515,446.596445
2009-04-22,full,2,1,106,0.238889,-0.001701,-0.001598,2093.842383,622.855650
2009-04-22,full,2,2,106,0.206783,-0.001075,-0.001078,2313.013950,746.710265
2009-04-22,full,2,3,106,0.193114,-0.000745,-0.000750,3058.485220,860.575605
2009-04-22,full,2,4,106,0.171988,-0.000030,0.000103,4355.082050,376.071670
2009-04-22,full,2,5,106,0.200139,0.001221,0.001055,1697.634982,385.149860
2009-04-22,full,3,1,106,0.435077,-0.003107,-0.003000,3277.527268,974.110675
2009-04-22,full,3,2,106,0.426853,-0.001999,-0.001993,3265.326559,958.657770
